-0.475,-0.425,12.5,12.75,22.0969,22.84,-7.50564,-7.06188,29.29,30.2145,14.6821,15.6873
-0.475,-0.425,12.75,13,22.557,23.3029,-7.66002,-7.2121,29.9031,30.829,14.9878,16
-0.475,-0.425,13,13.25,23.0171,23.7658,-7.8144,-7.36231,30.5162,31.4435,15.2936,16.3127
-0.475,-0.425,13.25,13.5,23.4773,24.2287,-7.96878,-7.51253,31.1292,32.058,15.5993,16.6253
-0.475,-0.425,13.5,13.75,23.9374,24.6916,-8.12317,-7.66275,31.7423,32.6726,15.9051,16.938
-0.475,-0.425,13.75,14,24.3975,25.1545,-8.27755,-7.81296,32.3554,33.2871,16.2109,17.2507
-0.475,-0.425,14,14.25,24.8577,25.6174,-8.43193,-7.96318,32.9685,33.9016,16.5166,17.5633
-0.475,-0.425,14.25,14.5,25.3178,26.0803,-8.58631,-8.11339,33.5816,34.5162,16.8224,17.876
-0.475,-0.425,14.5,14.75,25.7779,26.5432,-8.74069,-8.26361,34.1947,35.1307,17.1281,18.1887
-0.475,-0.425,14.75,15,26.2381,27.0061,-8.89507,-8.41383,34.8078,35.7452,17.4339,18.5013
-0.475,-0.375,1,1.25,0.937455,1.56688,-0.360487,-0.134044,1.07581,1.92306,0.657622,1.35218
-0.475,-0.375,1.25,1.5,1.40608,2.03798,-0.498406,-0.267615,1.68046,2.52961,0.988336,1.6897
-0.475,-0.375,1.5,1.75,1.8747,2.50908,-0.636324,-0.401187,2.28511,3.13617,1.31905,2.02721
-0.475,-0.375,1.75,2,2.34332,2.98017,-0.774243,-0.534758,2.88976,3.74273,1.64976,2.36473
-0.475,-0.375,2,2.25,2.81194,3.45127,-0.912161,-0.66833,3.49441,4.34929,1.98048,2.70224
-0.475,-0.375,2.25,2.5,3.28056,3.92237,-1.05008,-0.801901,4.09906,4.95585,2.31119,3.03976
-0.475,-0.375,2.5,2.75,3.74918,4.39347,-1.188,-0.935473,4.70371,5.5624,2.64191,3.37727
-0.475,-0.375,2.75,3,4.2178,4.86456,-1.32592,-1.06904,5.30836,6.16896,2.97262,3.71479
-0.475,-0.375,3,3.25,4.68642,5.33566,-1.46383,-1.20262,5.91301,6.77552,3.30333,4.0523
-0.475,-0.375,3.25,3.5,5.15504,5.80676,-1.60175,-1.33619,6.51766,7.38208,3.63405,4.38981
-0.475,-0.375,3.5,3.75,5.62366,6.27786,-1.73967,-1.46976,7.12232,7.98864,3.96476,4.72733
-0.475,-0.375,3.75,4,6.09229,6.74895,-1.87759,-1.60333,7.72697,8.59519,4.29548,5.06484
-0.475,-0.375,4,4.25,6.56091,7.22005,-2.01551,-1.7369,8.33162,9.20175,4.62619,5.40236
-0.475,-0.375,4.25,4.5,7.02953,7.69115,-2.15343,-1.87047,8.93627,9.80831,4.9569,5.73987
-0.475,-0.375,4.5,4.75,7.49815,8.16225,-2.29134,-2.00404,9.54092,10.4149,5.28762,6.07739
-0.475,-0.375,4.75,5,7.96677,8.63334,-2.42926,-2.13762,10.1456,11.0214,5.61833,6.4149
-0.475,-0.375,5,5.25,8.43539,9.10444,-2.56718,-2.27119,10.7502,11.628,5.94905,6.75242
-0.475,-0.375,5.25,5.5,8.90401,9.57554,-2.7051,-2.40476,11.3549,12.2345,6.27976,7.08993
-0.475,-0.375,5.5,5.75,9.37263,10.0466,-2.84302,-2.53833,11.9595,12.8411,6.61047,7.42744
-0.475,-0.375,5.75,6,9.84125,10.5177,-2.98094,-2.6719,12.5642,13.4477,6.94119,7.76496
-0.475,-0.375,6,6.25,10.3099,10.9888,-3.11886,-2.80547,13.1688,14.0542,7.2719,8.10247
-0.475,-0.375,6.25,6.5,10.7785,11.4599,-3.25677,-2.93905,13.7735,14.6608,7.60262,8.43999
-0.475,-0.375,6.5,6.75,11.2471,11.931,-3.39469,-3.07262,14.3781,15.2673,7.93333,8.7775
-0.475,-0.375,6.75,7,11.7157,12.4021,-3.53261,-3.20619,14.9828,15.8739,8.26404,9.11502
-0.475,-0.375,7,7.25,12.1844,12.8732,-3.67053,-3.33976,15.5874,16.4804,8.59476,9.45253
-0.475,-0.375,7.25,7.5,12.653,13.3443,-3.80845,-3.47333,16.1921,17.087,8.92547,9.79005
-0.475,-0.375,7.5,7.75,13.1216,13.8154,-3.94637,-3.6069,16.7967,17.6936,9.25618,10.1276
-0.475,-0.375,7.75,8,13.5902,14.2865,-4.08428,-3.74047,17.4014,18.3001,9.5869,10.4651
-0.475,-0.375,8,8.25,14.0588,14.7576,-4.2222,-3.87405,18.006,18.9067,9.91761,10.8026
-0.475,-0.375,8.25,8.5,14.5275,15.2287,-4.36012,-4.00762,18.6107,19.5132,10.2483,11.1401
-0.475,-0.375,8.5,8.75,14.9961,15.6998,-4.49804,-4.14119,19.2153,20.1198,10.579,11.4776
-0.475,-0.375,8.75,9,15.4647,16.1709,-4.63596,-4.27476,19.82,20.7264,10.9098,11.8151
-0.475,-0.375,9,9.25,15.9333,16.642,-4.77388,-4.40833,20.4246,21.3329,11.2405,12.1526
-0.475,-0.375,9.25,9.5,16.4019,17.1131,-4.91179,-4.5419,21.0293,21.9395,11.5712,12.4902
-0.475,-0.375,9.5,9.75,16.8706,17.5842,-5.04971,-4.67547,21.6339,22.546,11.9019,12.8277
-0.475,-0.375,9.75,10,17.3392,18.0553,-5.18763,-4.80905,22.2386,23.1526,12.2326,13.1652
-0.475,-0.375,10,10.25,17.8078,18.5264,-5.32555,-4.94262,22.8432,23.7591,12.5633,13.5027
-0.475,-0.375,10.25,10.5,18.2764,18.9975,-5.46347,-5.07619,23.4479,24.3657,12.894,13.8402
-0.475,-0.375,10.5,10.75,18.7451,19.4686,-5.60139,-5.20976,24.0525,24.9723,13.2248,14.1777
-0.475,-0.375,10.75,11,19.2137,19.9397,-5.7393,-5.34333,24.6572,25.5788,13.5555,14.5152
-0.475,-0.375,11,11.25,19.6823,20.4108,-5.87722,-5.4769,25.2618,26.1854,13.8862,14.8528
-0.475,-0.375,11.25,11.5,20.1509,20.8819,-6.01514,-5.61048,25.8665,26.7919,14.2169,15.1903
-0.475,-0.375,11.5,11.75,20.6195,21.353,-6.15306,-5.74405,26.4711,27.3985,14.5476,15.5278
-0.475,-0.375,11.75,12,21.0882,21.8241,-6.29098,-5.87762,27.0758,28.0051,14.8783,15.8653
-0.475,-0.375,12,12.25,21.5568,22.2952,-6.4289,-6.01119,27.6804,28.6116,15.209,16.2028
-0.475,-0.375,12.25,12.5,22.0254,22.7663,-6.56681,-6.14476,28.2851,29.2182,15.5397,16.5403
-0.475,-0.375,12.5,12.75,22.494,23.2374,-6.70473,-6.27833,28.8897,29.8247,15.8705,16.8778
-0.475,-0.375,12.75,13,22.9626,23.7085,-6.84265,-6.4119,29.4944,30.4313,16.2012,17.2154
-0.475,-0.375,13,13.25,23.4313,24.1796,-6.98057,-6.54548,30.099,31.0378,16.5319,17.5529
-0.475,-0.375,13.25,13.5,23.8999,24.6507,-7.11849,-6.67905,30.7037,31.6444,16.8626,17.8904
-0.475,-0.375,13.5,13.75,24.3685,25.1218,-7.25641,-6.81262,31.3083,32.251,17.1933,18.2279
-0.475,-0.375,13.75,14,24.8371,25.5928,-7.39433,-6.94619,31.913,32.8575,17.524,18.5654
-0.475,-0.375,14,14.25,25.3057,26.0639,-7.53224,-7.07976,32.5176,33.4641,17.8547,18.9029
-0.475,-0.375,14.25,14.5,25.7744,26.535,-7.67016,-7.21333,33.1223,34.0706,18.1855,19.2405
-0.475,-0.375,14.5,14.75,26.243,27.0061,-7.80808,-7.34691,33.7269,34.6772,18.5162,19.578
-0.475,-0.375,14.75,15,26.7116,27.4772,-7.946,-7.48048,34.3316,35.2837,18.8469,19.9155
-0.475,-0.325,1,1.25,0.94328,1.58455,-0.315692,-0.115906,1.06297,1.89646,0.698285,1.39795
-0.475,-0.325,1.25,1.5,1.41944,2.06288,-0.436633,-0.232339,1.65771,2.49358,1.05351,1.75984
-0.475,-0.325,1.5,1.75,1.89559,2.54121,-0.557574,-0.348772,2.25246,3.09069,1.40874,2.12172
-0.475,-0.325,1.75,2,2.37175,3.01954,-0.678515,-0.465205,2.8472,3.68781,1.76396,2.48361
-0.475,-0.325,2,2.25,2.8479,3.49788,-0.799456,-0.581638,3.44195,4.28493,2.11919,2.8455
-0.475,-0.325,2.25,2.5,3.32406,3.97621,-0.920397,-0.698072,4.03669,4.88204,2.47441,3.20739
-0.475,-0.325,2.5,2.75,3.80022,4.45454,-1.04134,-0.814505,4.63144,5.47916,2.82964,3.56928
-0.475,-0.325,2.75,3,4.27637,4.93287,-1.16228,-0.930938,5.22618,6.07628,3.18486,3.93116
-0.475,-0.325,3,3.25,4.75253,5.4112,-1.28322,-1.04737,5.82093,6.67339,3.54009,4.29305
-0.475,-0.325,3.25,3.5,5.22869,5.88953,-1.40416,-1.1638,6.41567,7.27051,3.89531,4.65494
-0.475,-0.325,3.5,3.75,5.70484,6.36786,-1.5251,-1.28024,7.01042,7.86763,4.25054,5.01683
-0.475,-0.325,3.75,4,6.181,6.8462,-1.64604,-1.39667,7.60516,8.46474,4.60576,5.37872
-0.475,-0.325,4,4.25,6.65715,7.32453,-1.76698,-1.5131,8.19991,9.06186,4.96099,5.74061
-0.475,-0.325,4.25,4.5,7.13331,7.80286,-1.88793,-1.62954,8.79465,9.65898,5.31621,6.10249
-0.475,-0.325,4.5,4.75,7.60947,8.28119,-2.00887,-1.74597,9.3894,10.2561,5.67144,6.46438
-0.475,-0.325,4.75,5,8.08562,8.75952,-2.12981,-1.8624,9.98414,10.8532,6.02666,6.82627
-0.475,-0.325,5,5.25,8.56178,9.23785,-2.25075,-1.97884,10.5789,11.4503,6.38189,7.18816
-0.475,-0.325,5.25,5.5,9.03793,9.71618,-2.37169,-2.09527,11.1736,12.0474,6.73711,7.55005
-0.475,-0.325,5.5,5.75,9.51409,10.1945,-2.49263,-2.2117,11.7684,12.6446,7.09234,7.91193
-0.475,-0.325,5.75,6,9.99025,10.6728,-2.61357,-2.32814,12.3631,13.2417,7.44756,8.27382
-0.475,-0.325,6,6.25,10.4664,11.1512,-2.73451,-2.44457,12.9579,13.8388,7.80279,8.63571
-0.475,-0.325,6.25,6.5,10.9426,11.6295,-2.85545,-2.561,13.5526,14.4359,8.15801,8.9976
-0.475,-0.325,6.5,6.75,11.4187,12.1078,-2.97639,-2.67743,14.1474,15.033,8.51324,9.35949
-0.475,-0.325,6.75,7,11.8949,12.5862,-3.09734,-2.79387,14.7421,15.6301,8.86846,9.72138
-0.475,-0.325,7,7.25,12.371,13.0645,-3.21828,-2.9103,15.3368,16.2273,9.22369,10.0833
-0.475,-0.325,7.25,7.5,12.8472,13.5428,-3.33922,-3.02673,15.9316,16.8244,9.57891,10.4452
-0.475,-0.325,7.5,7.75,13.3233,14.0212,-3.46016,-3.14317,16.5263,17.4215,9.93414,10.807
-0.475,-0.325,7.75,8,13.7995,14.4995,-3.5811,-3.2596,17.1211,18.0186,10.2894,11.1689
-0.475,-0.325,8,8.25,14.2757,14.9778,-3.70204,-3.37603,17.7158,18.6157,10.6446,11.5308
-0.475,-0.325,8.25,8.5,14.7518,15.4562,-3.82298,-3.49247,18.3106,19.2128,10.9998,11.8927
-0.475,-0.325,8.5,8.75,15.228,15.9345,-3.94392,-3.6089,18.9053,19.81,11.355,12.2546
-0.475,-0.325,8.75,9,15.7041,16.4128,-4.06486,-3.72533,19.5001,20.4071,11.7103,12.6165
-0.475,-0.325,9,9.25,16.1803,16.8912,-4.1858,-3.84177,20.0948,21.0042,12.0655,12.9784
-0.475,-0.325,9.25,9.5,16.6564,17.3695,-4.30675,-3.9582,20.6896,21.6013,12.4207,13.3403
-0.475,-0.325,9.5,9.75,17.1326,17.8478,-4.42769,-4.07463,21.2843,22.1984,12.7759,13.7021
-0.475,-0.325,9.75,10,17.6087,18.3261,-4.54863,-4.19107,21.879,22.7955,13.1312,14.064
-0.475,-0.325,10,10.25,18.0849,18.8045,-4.66957,-4.3075,22.4738,23.3927,13.4864,14.4259
-0.475,-0.325,10.25,10.5,18.5611,19.2828,-4.79051,-4.42393,23.0685,23.9898,13.8416,14.7878
-0.475,-0.325,10.5,10.75,19.0372,19.7611,-4.91145,-4.54036,23.6633,24.5869,14.1968,15.1497
-0.475,-0.325,10.75,11,19.5134,20.2395,-5.03239,-4.6568,24.258,25.184,14.5521,15.5116
-0.475,-0.325,11,11.25,19.9895,20.7178,-5.15333,-4.77323,24.8528,25.7811,14.9073,15.8735
-0.475,-0.325,11.25,11.5,20.4657,21.1961,-5.27427,-4.88966,25.4475,26.3782,15.2625,16.2354
-0.475,-0.325,11.5,11.75,20.9418,21.6745,-5.39521,-5.0061,26.0423,26.9754,15.6177,16.5973
-0.475,-0.325,11.75,12,21.418,22.1528,-5.51616,-5.12253,26.637,27.5725,15.973,16.9591
-0.475,-0.325,12,12.25,21.8941,22.6311,-5.6371,-5.23896,27.2317,28.1696,16.3282,17.321
-0.475,-0.325,12.25,12.5,22.3703,23.1095,-5.75804,-5.3554,27.8265,28.7667,16.6834,17.6829
-0.475,-0.325,12.5,12.75,22.8465,23.5878,-5.87898,-5.47183,28.4212,29.3638,17.0386,18.0448
-0.475,-0.325,12.75,13,23.3226,24.0661,-5.99992,-5.58826,29.016,29.9609,17.3939,18.4067
